frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;5;1;0;15;0.005;0.001;0.0;[121, 129, 123, 627];levels_dj/training_255.txt
1000;4;3;0;0;0.004;0.003;0.0;[119, 120, 107, 654];levels_dj/training_978.txt
1000;1;1;0;5;0.001;0.001;0.0;[361, 103, 102, 434];levels_dj/training_838.txt
1000;8;7;0;0;0.008;0.007;0.0;[351, 142, 181, 326];levels_dj/training_882.txt
1000;8;3;0;15;0.008;0.003;0.0;[357, 120, 122, 401];levels_dj/training_140.txt
1000;2;3;0;10;0.002;0.003;0.0;[638, 116, 106, 140];levels_dj/training_989.txt
1000;8;0;0;40;0.008;0.0;0.0;[393, 115, 159, 333];levels_dj/training_663.txt
1000;2;3;0;0;0.002;0.003;0.0;[642, 128, 117, 113];levels_dj/training_1_112.txt
1000;14;8;0;15;0.014;0.008;0.0;[292, 195, 298, 215];levels_dj/training_364.txt
1000;8;20;0;0;0.008;0.02;0.0;[474, 132, 242, 152];levels_dj/training_1_13.txt
1000;3;5;0;0;0.003;0.005;0.0;[650, 110, 130, 110];levels_dj/training_294.txt
1000;5;0;0;25;0.005;0.0;0.0;[693, 111, 100, 96];levels_dj/training_760.txt
1000;4;1;0;10;0.004;0.001;0.0;[677, 90, 124, 109];levels_dj/training_587.txt
1000;1;3;0;0;0.001;0.003;0.0;[226, 94, 106, 574];levels_dj/training_354.txt
1000;1;23;0;0;0.001;0.023;0.0;[331, 114, 116, 439];levels_dj/training_1.txt
995;6;1;1;120;0.006030150753768844;0.0010050251256281408;0.0010050251256281408;[413, 116, 248, 218];levels_dj/training_290.txt
5;0;0;0;0;0.0;0.0;0.0;[3, 0, 0, 2];levels_dj/training_583.txt
1000;5;6;0;0;0.005;0.006;0.0;[568, 142, 157, 133];levels_dj/training_1_191.txt
1000;12;3;0;30;0.012;0.003;0.0;[650, 102, 133, 115];levels_dj/training_1_66.txt
