frames since last update;coins collected;deaths;levels beaten;score gathered;coins per frame;deaths per frame;levels beaten per frame;move count (no action, left, right, jump);!world name
1000;4;1;0;10;0.004;0.001;0.0;[151, 181, 196, 472];levels_randomized_gfx/training_913.txt
1000;3;1;0;15;0.003;0.001;0.0;[164, 226, 238, 372];levels_randomized_gfx/training_74.txt
1000;0;1;0;0;0.0;0.001;0.0;[341, 314, 178, 167];levels_randomized_gfx/training_284.txt
1000;4;1;0;10;0.004;0.001;0.0;[155, 181, 156, 508];levels_randomized_gfx/training_1_187.txt
1000;5;29;0;0;0.005;0.029;0.0;[193, 169, 473, 165];levels_randomized_gfx/training_806.txt
1000;6;2;0;10;0.006;0.002;0.0;[385, 203, 163, 249];levels_randomized_gfx/training_484.txt
1000;4;1;0;10;0.004;0.001;0.0;[502, 162, 173, 163];levels_randomized_gfx/training_1_142.txt
1000;0;0;0;0;0.0;0.0;0.0;[171, 517, 154, 158];levels_randomized_gfx/training_235.txt
1000;2;0;0;10;0.002;0.0;0.0;[181, 246, 249, 324];levels_randomized_gfx/training_281.txt
1000;1;0;0;5;0.001;0.0;0.0;[153, 553, 153, 141];levels_randomized_gfx/training_847.txt
1000;4;12;0;0;0.004;0.012;0.0;[172, 447, 169, 212];levels_randomized_gfx/training_120.txt
1000;3;0;0;15;0.003;0.0;0.0;[165, 352, 193, 290];levels_randomized_gfx/training_948.txt
1000;4;5;0;15;0.004;0.005;0.0;[173, 146, 183, 498];levels_randomized_gfx/training_1_175.txt
1000;5;0;0;25;0.005;0.0;0.0;[317, 209, 213, 261];levels_randomized_gfx/training_82.txt
1000;1;1;0;5;0.001;0.001;0.0;[141, 280, 298, 281];levels_randomized_gfx/training_440.txt
1000;0;0;0;0;0.0;0.0;0.0;[147, 424, 155, 274];levels_randomized_gfx/training_439.txt
1000;7;1;0;25;0.007;0.001;0.0;[190, 187, 189, 434];levels_randomized_gfx/training_1_117.txt
1000;5;8;0;0;0.005;0.008;0.0;[245, 177, 323, 255];levels_randomized_gfx/training_1_157.txt
1000;3;21;0;0;0.003;0.021;0.0;[144, 154, 165, 537];levels_randomized_gfx/training_155.txt
1000;3;0;0;15;0.003;0.0;0.0;[195, 192, 185, 428];levels_randomized_gfx/training_286.txt
1000;1;14;0;0;0.001;0.014;0.0;[162, 308, 357, 173];levels_randomized_gfx/training_155.txt
1000;1;0;0;5;0.001;0.0;0.0;[164, 535, 138, 163];levels_randomized_gfx/training_793.txt
1000;0;1;0;0;0.0;0.001;0.0;[351, 222, 173, 254];levels_randomized_gfx/training_284.txt
1000;1;18;0;0;0.001;0.018;0.0;[145, 544, 142, 169];levels_randomized_gfx/training_419.txt
1000;6;5;0;0;0.006;0.005;0.0;[526, 169, 155, 150];levels_randomized_gfx/training_808.txt
1000;0;8;0;0;0.0;0.008;0.0;[463, 192, 199, 146];levels_randomized_gfx/training_593.txt
1000;3;0;0;15;0.003;0.0;0.0;[416, 293, 143, 148];levels_randomized_gfx/training_1_49.txt
1000;2;0;0;10;0.002;0.0;0.0;[253, 205, 201, 341];levels_randomized_gfx/training_639.txt
1000;1;51;0;0;0.001;0.051;0.0;[148, 482, 197, 173];levels_randomized_gfx/training_591.txt
1000;1;11;0;0;0.001;0.011;0.0;[155, 147, 213, 485];levels_randomized_gfx/training_340.txt
1000;2;1;0;0;0.002;0.001;0.0;[151, 189, 153, 507];levels_randomized_gfx/training_505.txt
1000;1;4;0;5;0.001;0.004;0.0;[278, 154, 197, 371];levels_randomized_gfx/training_200.txt
1000;1;0;0;5;0.001;0.0;0.0;[148, 258, 235, 359];levels_randomized_gfx/training_721.txt
1000;3;6;0;0;0.003;0.006;0.0;[326, 214, 249, 211];levels_randomized_gfx/training_938.txt
1000;0;0;0;0;0.0;0.0;0.0;[146, 374, 127, 353];levels_randomized_gfx/training_320.txt
1000;2;28;0;0;0.002;0.028;0.0;[157, 430, 221, 192];levels_randomized_gfx/training_482.txt
1000;1;0;0;5;0.001;0.0;0.0;[139, 538, 172, 151];levels_randomized_gfx/training_781.txt
1000;0;2;0;0;0.0;0.002;0.0;[157, 335, 139, 369];levels_randomized_gfx/training_818.txt
1000;0;0;0;0;0.0;0.0;0.0;[164, 551, 145, 140];levels_randomized_gfx/training_287.txt
1000;3;0;0;15;0.003;0.0;0.0;[440, 257, 150, 153];levels_randomized_gfx/training_775.txt
1000;4;2;0;0;0.004;0.002;0.0;[308, 247, 254, 191];levels_randomized_gfx/training_486.txt
1000;2;14;0;0;0.002;0.014;0.0;[494, 155, 143, 208];levels_randomized_gfx/training_970.txt
1000;0;0;0;0;0.0;0.0;0.0;[142, 350, 146, 362];levels_randomized_gfx/training_148.txt
1000;0;8;0;0;0.0;0.008;0.0;[261, 204, 199, 336];levels_randomized_gfx/training_411.txt
1000;2;4;0;5;0.002;0.004;0.0;[566, 133, 149, 152];levels_randomized_gfx/training_66.txt
1000;1;8;0;0;0.001;0.008;0.0;[151, 194, 144, 511];levels_randomized_gfx/training_1_96.txt
1000;0;0;0;0;0.0;0.0;0.0;[152, 349, 129, 370];levels_randomized_gfx/training_517.txt
1000;2;8;0;0;0.002;0.008;0.0;[575, 146, 119, 160];levels_randomized_gfx/training_91.txt
1000;1;18;0;0;0.001;0.018;0.0;[174, 180, 474, 172];levels_randomized_gfx/training_557.txt
1000;1;3;0;0;0.001;0.003;0.0;[141, 145, 153, 561];levels_randomized_gfx/training_742.txt
1000;0;0;0;0;0.0;0.0;0.0;[131, 585, 145, 139];levels_randomized_gfx/training_162.txt
1000;2;0;0;10;0.002;0.0;0.0;[119, 609, 140, 132];levels_randomized_gfx/training_708.txt
1000;1;36;0;0;0.001;0.036;0.0;[181, 477, 143, 199];levels_randomized_gfx/training_79.txt
1000;6;6;0;5;0.006;0.006;0.0;[150, 198, 133, 519];levels_randomized_gfx/training_966.txt
1000;2;5;0;0;0.002;0.005;0.0;[327, 256, 263, 154];levels_randomized_gfx/training_97.txt
1000;3;0;0;15;0.003;0.0;0.0;[118, 183, 171, 528];levels_randomized_gfx/training_421.txt
1000;4;5;0;0;0.004;0.005;0.0;[499, 150, 135, 216];levels_randomized_gfx/training_1_18.txt
1000;3;5;0;0;0.003;0.005;0.0;[169, 307, 384, 140];levels_randomized_gfx/training_307.txt
1000;1;0;0;5;0.001;0.0;0.0;[122, 597, 134, 147];levels_randomized_gfx/training_847.txt
1000;1;0;0;5;0.001;0.0;0.0;[129, 182, 130, 559];levels_randomized_gfx/training_960.txt
1000;1;0;0;5;0.001;0.0;0.0;[129, 127, 122, 622];levels_randomized_gfx/training_108.txt
1000;1;0;0;5;0.001;0.0;0.0;[123, 139, 121, 617];levels_randomized_gfx/training_108.txt
1000;2;0;0;10;0.002;0.0;0.0;[142, 200, 125, 533];levels_randomized_gfx/training_111.txt
1000;2;7;0;0;0.002;0.007;0.0;[119, 242, 243, 396];levels_randomized_gfx/training_118.txt
1000;2;29;0;0;0.002;0.029;0.0;[280, 461, 129, 130];levels_randomized_gfx/training_133.txt
1000;0;0;0;0;0.0;0.0;0.0;[548, 196, 123, 133];levels_randomized_gfx/training_462.txt
1000;3;10;0;0;0.003;0.01;0.0;[137, 152, 190, 521];levels_randomized_gfx/training_859.txt
1000;2;0;0;10;0.002;0.0;0.0;[228, 146, 112, 514];levels_randomized_gfx/training_197.txt
1000;5;0;0;25;0.005;0.0;0.0;[122, 220, 198, 460];levels_randomized_gfx/training_1_161.txt
1000;1;1;0;0;0.001;0.001;0.0;[465, 142, 140, 253];levels_randomized_gfx/training_66.txt
1000;1;0;0;5;0.001;0.0;0.0;[139, 539, 133, 189];levels_randomized_gfx/training_181.txt
1000;1;24;0;0;0.001;0.024;0.0;[278, 132, 165, 425];levels_randomized_gfx/training_565.txt
1000;0;0;0;0;0.0;0.0;0.0;[131, 358, 123, 388];levels_randomized_gfx/training_596.txt
1000;2;44;0;0;0.002;0.044;0.0;[396, 139, 323, 142];levels_randomized_gfx/training_985.txt
1000;1;1;0;0;0.001;0.001;0.0;[131, 297, 344, 228];levels_randomized_gfx/training_496.txt
1000;3;13;0;0;0.003;0.013;0.0;[424, 215, 246, 115];levels_randomized_gfx/training_56.txt
1000;1;0;0;5;0.001;0.0;0.0;[124, 285, 115, 476];levels_randomized_gfx/training_541.txt
1000;2;0;0;10;0.002;0.0;0.0;[145, 527, 140, 188];levels_randomized_gfx/training_642.txt
1000;1;0;0;5;0.001;0.0;0.0;[129, 159, 140, 572];levels_randomized_gfx/training_88.txt
1000;2;0;0;10;0.002;0.0;0.0;[598, 140, 115, 147];levels_randomized_gfx/training_720.txt
1000;4;7;0;0;0.004;0.007;0.0;[574, 162, 113, 151];levels_randomized_gfx/training_701.txt
1000;4;12;0;0;0.004;0.012;0.0;[496, 223, 126, 155];levels_randomized_gfx/training_877.txt
